fahrt_id,fzg_id,linie,tst_iso,gap_sec
-1,12256,477,2025-08-03T01:10:28.739753+0000,64
-1,12256,477,2025-08-03T01:11:04.013523+0000,35
-1,12256,477,2025-08-03T01:12:18.730060+0000,64
-1,12256,477,2025-08-03T01:13:28.735036+0000,64
-1,12256,477,2025-08-03T01:14:18.725493+0000,49
-1,12256,477,2025-08-03T01:15:28.729479+0000,64
-1,12256,477,2025-08-03T01:16:28.744846+0000,45
-1,12256,477,2025-08-03T01:17:33.731091+0000,64
-1,12256,477,2025-08-03T01:18:58.747407+0000,65
-1,12256,477,2025-08-03T01:20:43.738903+0000,54
-1,12256,477,2025-08-03T01:21:18.743302+0000,35
-1,12256,477,2025-08-03T01:21:58.756634+0000,40
-1,12256,477,2025-08-03T01:22:53.750323+0000,54
-1,12256,477,2025-08-03T01:24:13.751234+0000,55
-1,12256,477,2025-08-03T01:24:53.745568+0000,39
-1,12256,477,2025-08-03T01:25:43.735236+0000,49
-1,12256,477,2025-08-03T01:26:38.741459+0000,55
-1,12256,477,2025-08-03T01:27:23.758788+0000,45
-1,12256,477,2025-08-03T01:27:58.757709+0000,34
-1,12256,477,2025-08-03T01:29:18.750374+0000,59
-1,12256,477,2025-08-03T01:30:53.765120+0000,64
-1,12256,477,2025-08-03T01:31:28.756306+0000,34
-1,12256,477,2025-08-03T01:32:38.770042+0000,60
-1,12256,477,2025-08-03T01:33:33.757285+0000,34
-1,12256,477,2025-08-03T01:34:33.763113+0000,60
-1,12256,477,2025-08-03T01:35:33.772743+0000,60
-1,12256,477,2025-08-03T01:36:33.769487+0000,59
-1,12256,477,2025-08-03T01:37:43.777829+0000,55
-1,12256,477,2025-08-03T01:38:53.778312+0000,50
-1,12256,477,2025-08-03T01:39:58.778114+0000,64
-1,26022,162,2025-08-03T02:09:58.862279+0000,1800
-1,26022,162,2025-08-03T02:10:43.859134+0000,44
-1,26022,162,2025-08-03T02:11:48.843676+0000,54
-1,26022,162,2025-08-03T02:13:13.864387+0000,65
-1,26022,162,2025-08-03T02:13:49.829446+0000,35
-1,26022,162,2025-08-03T02:14:29.832203+0000,35
-1,26022,162,2025-08-03T02:15:24.835875+0000,55
-1,26022,162,2025-08-03T02:16:29.846704+0000,65
-1,26022,162,2025-08-03T02:17:09.842548+0000,39
-1,26022,162,2025-08-03T02:17:44.848813+0000,35
-1,26022,162,2025-08-03T02:18:39.835315+0000,39
-1,26022,162,2025-08-03T02:19:15.257915+0000,35
-1,26022,162,2025-08-03T02:21:24.850502+0000,49
-1,26304,66,2025-08-03T02:37:34.883282+0000,970
-1,26304,66,2025-08-03T02:38:19.869200+0000,44
-1,26304,66,2025-08-03T02:39:39.925651+0000,55
-1,26304,66,2025-08-03T02:40:39.889192+0000,59
-1,26304,66,2025-08-03T02:41:24.873301+0000,44
-1,26304,66,2025-08-03T02:42:34.905475+0000,55
-1,26304,66,2025-08-03T02:43:54.900961+0000,65
-1,26304,66,2025-08-03T02:44:54.879040+0000,40
-1,301493,521,2025-08-03T02:46:14.885676+0000,65
-1,301493,521,2025-08-03T02:48:54.896023+0000,54
-1,301493,521,2025-08-03T02:49:49.915077+0000,40
-1,301493,521,2025-08-03T02:51:09.911434+0000,50
-1,301493,521,2025-08-03T02:52:09.911110+0000,35
-1,301493,521,2025-08-03T02:53:29.894148+0000,34
-1,26304,66,2025-08-03T02:55:14.892906+0000,44
-1,301493,521,2025-08-03T02:56:49.894867+0000,55
-1,26304,66,2025-08-03T02:58:44.916056+0000,45
-1,18207,81,2025-08-03T02:59:39.902780+0000,34
